chemsep_index;component_name;cas_number;formula_chemsep;correlation_name;correlation_key;property_unit;eqno;A;B;C;D;E;Tmin_K;Tmax_K
1592;1,2,4-Trichlorobenzene;120-82-1;(C6H3)Cl3;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;13485;490.78;-0.36646;9.8813e-05;;200;1500
1592;1,2,4-Trichlorobenzene;120-82-1;(C6H3)Cl3;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;145370;234.69;6.2789;0.017012;-1.5675e-05;290.15;486.15
1592;1,2,4-Trichlorobenzene;120-82-1;(C6H3)Cl3;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.61713;0.2524;725;0.2857;;290.15;725
1592;1,2,4-Trichlorobenzene;120-82-1;(C6H3)Cl3;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;0.070105;-290.72;-0.20366;-0.0074415;2.4779e-06;285.15;486.15
1592;1,2,4-Trichlorobenzene;120-82-1;(C6H3)Cl3;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-10.73868;1249.999;36.115;-4.7458e-05;2;273.15;580
1592;1,2,4-Trichlorobenzene;120-82-1;(C6H3)Cl3;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
1592;1,2,4-Trichlorobenzene;120-82-1;(C6H3)Cl3;Relative static permittivity (_);relative_static_permittivity;_;120;-1.568;-1116.315;0;0;0;273;725
1592;1,2,4-Trichlorobenzene;120-82-1;(C6H3)Cl3;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.27285;-397.07;-111.19;28956;-249060;362.5;2000
1592;1,2,4-Trichlorobenzene;120-82-1;(C6H3)Cl3;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;6586.2;796.22;-1.4691;0.0035279;-3.7266e-06;50;290.15
1592;1,2,4-Trichlorobenzene;120-82-1;(C6H3)Cl3;Solid density (kmol/m3);solid_density;kmol/m3;2;10.194;-0.0039041;;;;116.06;290.15
1592;1,2,4-Trichlorobenzene;120-82-1;(C6H3)Cl3;Surface tension (N/m);surface_tension;N/m;16;-0.0099086;212.19;-4.1394;0.0037352;-6.6653e-06;290.15;725
1592;1,2,4-Trichlorobenzene;120-82-1;(C6H3)Cl3;Vapour pressure (Pa);vapour_pressure;Pa;101;47.20405;-7460.647;-3.164866;-3.316432e-06;2;290.15;725
1592;1,2,4-Trichlorobenzene;120-82-1;(C6H3)Cl3;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;-743.07;0.74159;-2174600000;-64502000000;;290.15;1000
1592;1,2,4-Trichlorobenzene;120-82-1;(C6H3)Cl3;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;9.2097e-08;0.80621;99.511;1477.5;;486.15;1000
515;1,2,4-Trimethylbenzene;95-63-6;(C6H3)(CH3)3;Antoine (Pa);antoine;Pa;10;21.398;3864.8;-51.014;;;392.48;583.15
515;1,2,4-Trimethylbenzene;95-63-6;(C6H3)(CH3)3;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;66212000;0.612793;0.157992;-1.024462;0.66352;229.33;627.01
515;1,2,4-Trimethylbenzene;95-63-6;(C6H3)(CH3)3;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;86220;-588.22;13.049;0.00013217;-6.3042e-08;200;1500
515;1,2,4-Trimethylbenzene;95-63-6;(C6H3)(CH3)3;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;100;44225;166.9;1.0006;-0.0014029;5.5599e-07;50;1000
515;1,2,4-Trimethylbenzene;95-63-6;(C6H3)(CH3)3;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;159260;100.48;7.176;0.015511;-1.3842e-05;229.33;377.59
515;1,2,4-Trimethylbenzene;95-63-6;(C6H3)(CH3)3;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.61782;0.26243;649.1;0.28053;;229.33;627.01
515;1,2,4-Trimethylbenzene;95-63-6;(C6H3)(CH3)3;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;-0.097311;-7.9329;-1.1933;-0.00075728;-4.2291e-07;223.15;442.53
515;1,2,4-Trimethylbenzene;95-63-6;(C6H3)(CH3)3;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-12.20995;1184.001;1.8204;-4.0799e-06;2;229.33;550
515;1,2,4-Trimethylbenzene;95-63-6;(C6H3)(CH3)3;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
515;1,2,4-Trimethylbenzene;95-63-6;(C6H3)(CH3)3;Relative static permittivity (_);relative_static_permittivity;_;120;-1.638772;-1100;-6.6;;;274.15;444.15
515;1,2,4-Trimethylbenzene;95-63-6;(C6H3)(CH3)3;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.21967;-308.5;-93.453;-7582;-20640;324.5;1500
515;1,2,4-Trimethylbenzene;95-63-6;(C6H3)(CH3)3;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;-11144;1377.6;-5.4631;0.013913;-1.1765e-05;15;229.33
515;1,2,4-Trimethylbenzene;95-63-6;(C6H3)(CH3)3;Solid density (kmol/m3);solid_density;kmol/m3;2;9.7544;-0.0047176;0;0;0;91.73;229.38
515;1,2,4-Trimethylbenzene;95-63-6;(C6H3)(CH3)3;Surface tension (N/m);surface_tension;N/m;16;-0.011514;38.782;-3.0516;0.00024183;-3.9588e-06;229.33;627.01
515;1,2,4-Trimethylbenzene;95-63-6;(C6H3)(CH3)3;Vapour pressure (Pa);vapour_pressure;Pa;101;60.23044;-7113.208;-5.408973;1.637451e-06;2;229.33;649.17
515;1,2,4-Trimethylbenzene;95-63-6;(C6H3)(CH3)3;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;7.1734e-05;1.0715;503.12;48355;;229.33;1000
515;1,2,4-Trimethylbenzene;95-63-6;(C6H3)(CH3)3;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;9.0311e-07;0.47728;388.95;-1321.5;;229.33;1000
302;1,2-Butadiene;590-19-2;CH2CCHCH3;Antoine (Pa);antoine;Pa;10;20.862;2320;-35.494;;;273.29;402.26
302;1,2-Butadiene;590-19-2;CH2CCHCH3;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;37159050;0.824251;0.000387028;-2.253417;2.024613;136.95;452
302;1,2-Butadiene;590-19-2;CH2CCHCH3;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;39504.04;-354.1475;11.62099;0.00074321;-2.513775e-07;80;1500
302;1,2-Butadiene;590-19-2;CH2CCHCH3;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;9801.858;280.0477;-0.159682;3.72564e-05;;200;1200
302;1,2-Butadiene;590-19-2;CH2CCHCH3;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;109750;-2425.1;12.655;0.059068;-0.00014415;136.95;290
302;1,2-Butadiene;590-19-2;CH2CCHCH3;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.86492;0.22148;452;0.28373;;136.95;452
302;1,2-Butadiene;590-19-2;CH2CCHCH3;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;-0.29344;3.1314;-0.70701;-0.00052702;-3.6665e-07;136.95;424.31
302;1,2-Butadiene;590-19-2;CH2CCHCH3;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-11.82677;818.0001;-0.069814;2.8031e-07;2;136.95;420
302;1,2-Butadiene;590-19-2;CH2CCHCH3;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
302;1,2-Butadiene;590-19-2;CH2CCHCH3;Relative static permittivity (_);relative_static_permittivity;_;-1;;;;;;;
302;1,2-Butadiene;590-19-2;CH2CCHCH3;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.12404;-118.51;-9.2537;405.61;-950.52;212.5;1912.5
302;1,2-Butadiene;590-19-2;CH2CCHCH3;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;-12633;1064.1;-2.6638;-0.022763;0.00013729;15;135
302;1,2-Butadiene;590-19-2;CH2CCHCH3;Solid density (kmol/m3);solid_density;kmol/m3;2;19.23;-0.016101;;;;54.78;136.95
302;1,2-Butadiene;590-19-2;CH2CCHCH3;Surface tension (N/m);surface_tension;N/m;16;-0.0071904;58.358;-3.6032;0.002556;-1.3035e-05;136.95;452
302;1,2-Butadiene;590-19-2;CH2CCHCH3;Vapour pressure (Pa);vapour_pressure;Pa;101;53.27585;-4559.624;-4.46417;-6.771964e-06;2;136.95;452
302;1,2-Butadiene;590-19-2;CH2CCHCH3;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;8.5434e-05;1.0359;127.53;78342;;136.95;1000
302;1,2-Butadiene;590-19-2;CH2CCHCH3;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;6.4328e-07;0.52378;170.73;9690.7;;136.95;1000
1523;1,2-Dichloroethane;107-06-2;CH2ClCH2Cl;Antoine (Pa);antoine;Pa;10;21.473;3186;-36.407;;;337.48;499.82
1523;1,2-Dichloroethane;107-06-2;CH2ClCH2Cl;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;50724270;0.517321;0.205828;-0.637156;0.265499;237.49;544.54
1523;1,2-Dichloroethane;107-06-2;CH2ClCH2Cl;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;62073;-758.84;12.345;-0.0004196;1.146e-07;200;1500
1523;1,2-Dichloroethane;107-06-2;CH2ClCH2Cl;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;100;24860;192.87;-0.03359;-9.4203e-05;5.13e-08;298;1000
1523;1,2-Dichloroethane;107-06-2;CH2ClCH2Cl;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;92757;224.15;8.5223;0.0025656;5.106e-06;237.49;522.04
1523;1,2-Dichloroethane;107-06-2;CH2ClCH2Cl;Liquid density (kmol/m3);liquid_density;kmol/m3;105;1.1942;0.27053;561.61;0.29157;;237.49;561.6
1523;1,2-Dichloroethane;107-06-2;CH2ClCH2Cl;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;0.015945;-110.67;-0.74013;-0.0032664;-5.0786e-07;244.26;499.82
1523;1,2-Dichloroethane;107-06-2;CH2ClCH2Cl;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-10.67161;913.0001;-5.5912;2.7937e-06;2;237.49;550
1523;1,2-Dichloroethane;107-06-2;CH2ClCH2Cl;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
1523;1,2-Dichloroethane;107-06-2;CH2ClCH2Cl;Relative static permittivity (_);relative_static_permittivity;_;120;-8.970346;-5150;-30.9;;;279.15;449.15
1523;1,2-Dichloroethane;107-06-2;CH2ClCH2Cl;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.15478;-169.14;-26.602;737.05;-4862.1;243;1964
1523;1,2-Dichloroethane;107-06-2;CH2ClCH2Cl;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;32947;-881.85;32.363;-0.29817;0.00092602;40.69;179.69
1523;1,2-Dichloroethane;107-06-2;CH2ClCH2Cl;Solid density (kmol/m3);solid_density;kmol/m3;2;14.854;2.2061e-09;;;;223.15;232.65
1523;1,2-Dichloroethane;107-06-2;CH2ClCH2Cl;Surface tension (N/m);surface_tension;N/m;16;-0.022707;74.78;-2.954;0.00056054;-4.1954e-06;237.49;544.54
1523;1,2-Dichloroethane;107-06-2;CH2ClCH2Cl;Vapour pressure (Pa);vapour_pressure;Pa;101;81.47902;-6503.169;-8.960273;7.32894e-06;2;237.49;561.6
1523;1,2-Dichloroethane;107-06-2;CH2ClCH2Cl;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;0.00023592;0.93945;1368.6;23794;;237.49;1000
1523;1,2-Dichloroethane;107-06-2;CH2ClCH2Cl;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;1.1983e-07;0.79504;20.791;14003;;237.49;1000
1442;1,2-Propylene oxide;75-56-9;CH3-CHCH2O-;Antoine (Pa);antoine;Pa;10;21.382;2709.9;-32.425;;;290.2;433.15
1442;1,2-Propylene oxide;75-56-9;CH3-CHCH2O-;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;52413050;1.339985;-1.496096;0.72766;-0.151947;161.22;482.25
1442;1,2-Propylene oxide;75-56-9;CH3-CHCH2O-;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;42195;-578.73;12.252;0.00010777;-4.7082e-08;150;1500
1442;1,2-Propylene oxide;75-56-9;CH3-CHCH2O-;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;8474.7;248.13;-0.09863;9.6523e-06;;150;1500
1442;1,2-Propylene oxide;75-56-9;CH3-CHCH2O-;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;78704;274.26;7.2963;0.0088641;-2.3407e-06;161.22;433.15
1442;1,2-Propylene oxide;75-56-9;CH3-CHCH2O-;Liquid density (kmol/m3);liquid_density;kmol/m3;105;1.5769;0.28598;482.25;0.29139;;161.22;482.25
1442;1,2-Propylene oxide;75-56-9;CH3-CHCH2O-;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;0.10066;294.75;-5.9561;0.019433;-3.9547e-05;161.22;385.8
1442;1,2-Propylene oxide;75-56-9;CH3-CHCH2O-;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-10.18415;373.9999;-5.5156;1.6261e-05;2;200;382
1442;1,2-Propylene oxide;75-56-9;CH3-CHCH2O-;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
1442;1,2-Propylene oxide;75-56-9;CH3-CHCH2O-;Relative static permittivity (_);relative_static_permittivity;_;-1;;;;;;;
1442;1,2-Propylene oxide;75-56-9;CH3-CHCH2O-;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.068785;-9.8409;-37.616;14983;-36794;241.12;1543.13
1442;1,2-Propylene oxide;75-56-9;CH3-CHCH2O-;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;-22780;1901.9;-20.601;0.11819;-0.00025907;25;161.25
1442;1,2-Propylene oxide;75-56-9;CH3-CHCH2O-;Solid density (kmol/m3);solid_density;kmol/m3;2;21.358;-0.014706;0;0;0;64.49;161.22
1442;1,2-Propylene oxide;75-56-9;CH3-CHCH2O-;Surface tension (N/m);surface_tension;N/m;16;-0.015763;49.046;-3.1007;0.001104;-7.3634e-06;161.22;482.25
1442;1,2-Propylene oxide;75-56-9;CH3-CHCH2O-;Vapour pressure (Pa);vapour_pressure;Pa;101;83.693;-5715.8;-9.522;1.033e-05;2;161.22;482.25
1442;1,2-Propylene oxide;75-56-9;CH3-CHCH2O-;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;0.00022671;0.95467;579.31;32798;;161.22;1000
1442;1,2-Propylene oxide;75-56-9;CH3-CHCH2O-;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;1.1059e-07;0.81831;109.91;-5863.4;;161.22;1000
303;1,3-Butadiene;106-99-0;CH2CHCHCH2;Antoine (Pa);antoine;Pa;10;20.853;2221.4;-30.643;;;255.37;381
303;1,3-Butadiene;106-99-0;CH2CHCHCH2;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;34211000;0.45981;0.016247;-0.15407;0.054476;164.25;413.15
303;1,3-Butadiene;106-99-0;CH2CHCHCH2;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;38238.49;-511.235;12.39338;-0.000121482;4.39211e-08;80;1500
303;1,3-Butadiene;106-99-0;CH2CHCHCH2;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;100;29990;42.279;0.68619;-0.0010286;4.4241e-07;50;1000
303;1,3-Butadiene;106-99-0;CH2CHCHCH2;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;88166;583.44;1.8231;0.030118;-2.5695e-05;164.24;350
303;1,3-Butadiene;106-99-0;CH2CHCHCH2;Liquid density (kmol/m3);liquid_density;kmol/m3;105;1.3314;0.28213;425;0.30137;;164.2;413.1
303;1,3-Butadiene;106-99-0;CH2CHCHCH2;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;-0.096853;19.016;-1.4201;0.00020099;-2.9536e-06;164.25;386.43
303;1,3-Butadiene;106-99-0;CH2CHCHCH2;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-10.58551;363;-3.6735;-1.4093e-06;2;250;400
303;1,3-Butadiene;106-99-0;CH2CHCHCH2;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
303;1,3-Butadiene;106-99-0;CH2CHCHCH2;Relative static permittivity (_);relative_static_permittivity;_;-1;;;;;;;
303;1,3-Butadiene;106-99-0;CH2CHCHCH2;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.12533;-119.09;-9.668;379.91;-922.02;169;2000
303;1,3-Butadiene;106-99-0;CH2CHCHCH2;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;-6476.2;813.54;1.359;-0.057544;0.00024886;15;164.24
303;1,3-Butadiene;106-99-0;CH2CHCHCH2;Solid density (kmol/m3);solid_density;kmol/m3;2;17.877;-5.0524e-16;;;;0;9.5
303;1,3-Butadiene;106-99-0;CH2CHCHCH2;Surface tension (N/m);surface_tension;N/m;16;-0.017149;-4.9201;-2.6201;-0.0017212;-4.0904e-06;164.25;411.28
303;1,3-Butadiene;106-99-0;CH2CHCHCH2;Vapour pressure (Pa);vapour_pressure;Pa;101;64.81816;-4314.788;-6.766483;8.589719e-06;2;164;425.1
303;1,3-Butadiene;106-99-0;CH2CHCHCH2;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;-18588;0.94195;-73100000000;-969750000000;;164.25;1000
303;1,3-Butadiene;106-99-0;CH2CHCHCH2;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;3.4426e-07;0.6407;174.17;-2393.4;;164.25;1000
1241;1,4-Butanediol;110-63-4;HO(CH2)4OH;Antoine (Pa);antoine;Pa;10;24.877;5782.7;-67.663;;;408.15;588.27
1241;1,4-Butanediol;110-63-4;HO(CH2)4OH;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;109000000;0.77;-0.46;0;0;293.05;693
1241;1,4-Butanediol;110-63-4;HO(CH2)4OH;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;78857;-613.48;12.793;-0.00013274;6.7309e-08;273;1500.15
1241;1,4-Butanediol;110-63-4;HO(CH2)4OH;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;4;7294.7;466.9;-0.2818;6.9184e-05;;273;1500.15
1241;1,4-Butanediol;110-63-4;HO(CH2)4OH;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;-147300;-151.29;13.013;0.00082927;-4.8483e-07;290;450
1241;1,4-Butanediol;110-63-4;HO(CH2)4OH;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.87669;0.26038;667;0.18382;;293.05;667
1241;1,4-Butanediol;110-63-4;HO(CH2)4OH;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;0.17847;-272.57;-0.42428;-0.0080796;3.4419e-06;290.15;501.15
1241;1,4-Butanediol;110-63-4;HO(CH2)4OH;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-16.17577;3871.001;18.06409;-1.15446e-05;2;293.15;501.15
1241;1,4-Butanediol;110-63-4;HO(CH2)4OH;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
1241;1,4-Butanediol;110-63-4;HO(CH2)4OH;Relative static permittivity (_);relative_static_permittivity;_;120;-17.49;-10000;-95.7;;;280;450
1241;1,4-Butanediol;110-63-4;HO(CH2)4OH;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;-0.047517;224.57;-206.02;728640;-3209200;333;1833
1241;1,4-Butanediol;110-63-4;HO(CH2)4OH;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;13695;403.81;2.0198;-0.012355;2.1703e-05;50;293.05
1241;1,4-Butanediol;110-63-4;HO(CH2)4OH;Solid density (kmol/m3);solid_density;kmol/m3;2;14.325;-0.0054395;0;0;0;117.22;293.05
1241;1,4-Butanediol;110-63-4;HO(CH2)4OH;Surface tension (N/m);surface_tension;N/m;16;-0.16365;1.8545;-1.4959;-0.00012211;-5.0965e-07;293.05;667
1241;1,4-Butanediol;110-63-4;HO(CH2)4OH;Vapour pressure (Pa);vapour_pressure;Pa;101;273.87;-20688;-36.39;2.0662e-05;2;293.05;667
1241;1,4-Butanediol;110-63-4;HO(CH2)4OH;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;-0.69878;0.86746;-2810400;-71005000;;293.05;1000
1241;1,4-Butanediol;110-63-4;HO(CH2)4OH;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;1.0592e-07;0.79673;195.38;-19182;;293.05;1000
1421;1,4-Dioxane;123-91-1;-OCH2CH2OCH2CH2-;Antoine (Pa);antoine;Pa;10;21.067;2959.2;-64.038;;;353.15;527.59
1421;1,4-Dioxane;123-91-1;-OCH2CH2OCH2CH2-;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;213670000;9.1812;-22.992;23.854;-9.34;274.17;587.56
1421;1,4-Dioxane;123-91-1;-OCH2CH2OCH2CH2-;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;46250;-613.41;12.822;4.782e-06;-2.2238e-08;200;1500
1421;1,4-Dioxane;123-91-1;-OCH2CH2OCH2CH2-;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;100;31013;15.39;0.97953;-0.0012972;5.1358e-07;50;1000
1421;1,4-Dioxane;123-91-1;-OCH2CH2OCH2CH2-;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;151550;-65314;519.35;-1.3402;0.0011989;284.93;374.47
1421;1,4-Dioxane;123-91-1;-OCH2CH2OCH2CH2-;Liquid density (kmol/m3);liquid_density;kmol/m3;105;1.0039;0.25926;587;0.28278;;273.83;587
1421;1,4-Dioxane;123-91-1;-OCH2CH2OCH2CH2-;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;0.089834;46.421;-1.1898;-0.0037338;-6.1358e-06;284.95;374.47
1421;1,4-Dioxane;123-91-1;-OCH2CH2OCH2CH2-;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-10.94104;950.9997;10.393;-8.5568e-06;2;284.95;487
1421;1,4-Dioxane;123-91-1;-OCH2CH2OCH2CH2-;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
1421;1,4-Dioxane;123-91-1;-OCH2CH2OCH2CH2-;Relative static permittivity (_);relative_static_permittivity;_;120;-1.572938;-1100;-6.6;;;279.15;449.15
1421;1,4-Dioxane;123-91-1;-OCH2CH2OCH2CH2-;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.15508;-121.34;-57.373;-20817;36332;293.5;1877.5
1421;1,4-Dioxane;123-91-1;-OCH2CH2OCH2CH2-;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;59198;-738.71;10.567;-0.045677;7.3474e-05;70;272.9
1421;1,4-Dioxane;123-91-1;-OCH2CH2OCH2CH2-;Solid density (kmol/m3);solid_density;kmol/m3;2;12.349;1.6331e-16;;;;284.15;293.65
1421;1,4-Dioxane;123-91-1;-OCH2CH2OCH2CH2-;Surface tension (N/m);surface_tension;N/m;16;-0.01539;-237.84;-0.68129;-0.0050984;-3.5247e-07;274.86;587
1421;1,4-Dioxane;123-91-1;-OCH2CH2OCH2CH2-;Vapour pressure (Pa);vapour_pressure;Pa;101;50.11504;-5577.21;-4.046854;2.080567e-06;2;284.95;587
1421;1,4-Dioxane;123-91-1;-OCH2CH2OCH2CH2-;Vapour thermal conductivity (W/m/K);vapour_thermal_conductivity;W/m/K;102;2.3873e-07;1.8505;-94.575;7804.2;;284.95;768.01
1421;1,4-Dioxane;123-91-1;-OCH2CH2OCH2CH2-;Vapour viscosity (Pa.s);vapour_viscosity;Pa.s;102;2.7334e-07;0.7393;129.93;-0.0004206;;284.95;1000
1105;1-Butanol;71-36-3;CH3(CH2)3OH;Antoine (Pa);antoine;Pa;10;21.469;2804;-108.82;;;338.95;503.24
1105;1-Butanol;71-36-3;CH3(CH2)3OH;Heat of vaporization (J/kmol);heat_vaporization;J/kmol;106;103317000;2.061287;-3.612692;3.240107;-1.125287;184.51;563
1105;1-Butanol;71-36-3;CH3(CH2)3OH;Ideal gas heat capacity (J/kmol/K);ideal_gas_cp;J/kmol/K;16;63521;-568.25;12.587;0.0001566;-5.9966e-08;150;1500
1105;1-Butanol;71-36-3;CH3(CH2)3OH;Ideal gas heat capacity (RPP) (J/kmol/K);ideal_gas_cp_rpp;J/kmol/K;100;37141;136.32;0.55607;-0.00080567;3.2127e-07;50;1000
1105;1-Butanol;71-36-3;CH3(CH2)3OH;Liquid heat capacity (J/kmol/K);liquid_cp;J/kmol/K;16;118540;928.1;-3.4067;0.053827;-5.3611e-05;184.51;390.81
1105;1-Butanol;71-36-3;CH3(CH2)3OH;Liquid density (kmol/m3);liquid_density;kmol/m3;105;0.7931;0.24201;563.05;0.22263;;184.51;543.08
1105;1-Butanol;71-36-3;CH3(CH2)3OH;Liquid thermal conductivity (W/m/K);liquid_thermal_conductivity;W/m/K;16;0.019408;-19.063;-1.4625;-0.0014843;-4.7683e-07;184.51;390.81
1105;1-Butanol;71-36-3;CH3(CH2)3OH;Liquid viscosity (Pa.s);liquid_viscosity;Pa.s;101;-13.59798;2271;4.8758;-5.7302e-06;2;190;473
1105;1-Butanol;71-36-3;CH3(CH2)3OH;Liquid viscosity (RPS) (Pa.s);liquid_viscosity_rps;Pa.s;27;0;0;0;0;0;0;0
1105;1-Butanol;71-36-3;CH3(CH2)3OH;Relative static permittivity (_);relative_static_permittivity;_;120;-30.12876;-11453.99;-54.40369;;;283;563
1105;1-Butanol;71-36-3;CH3(CH2)3OH;Second virial coefficient (m3/kmol);second_virial;m3/kmol;104;0.11374;-82.42;-54.273;35653;-154650;281.5;1500
1105;1-Butanol;71-36-3;CH3(CH2)3OH;Solid heat capacity (J/kmol/K);solid_cp;J/kmol/K;100;-13649;1130.7;-3.374;-0.0057232;4.6587e-05;20;184.54
1105;1-Butanol;71-36-3;CH3(CH2)3OH;Solid density (kmol/m3);solid_density;kmol/m3;2;14.1;9.192e-09;;;;184.51;194.01
1105;1-Butanol;71-36-3;CH3(CH2)3OH;Surface tension (N/m);surface_tension;N/m;16;-0.033153;70.924;-3.2742;0.0018256;-4.0925e-06;273.15;413.15
1105;1-Butanol;71-36-3;CH3(CH2)3OH;Vapour pressure (Pa);vapour_pressure;Pa;101;94.3424;-9140.942;-10.0038;1.706963e-06;2;184.51;563
